System Manager Starting...
Configured Cloudflare Zone: 24c7fd4d380e2a496e3f0515c844f16f
Configured Cloudflare Token: zNSO...kIPP
[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] POST   /api/login                --> main.loginHandler (4 handlers)
[GIN-debug] GET    /api/system               --> main.getSystemInfo (5 handlers)
[GIN-debug] GET    /api/network              --> main.getNetworkInfo (5 handlers)
[GIN-debug] GET    /api/processes            --> main.getProcesses (5 handlers)
[GIN-debug] POST   /api/processes/kill       --> main.killProcess (5 handlers)
[GIN-debug] GET    /api/nginx/files          --> main.listNginxFiles (5 handlers)
[GIN-debug] GET    /api/nginx/file           --> main.getNginxFile (5 handlers)
[GIN-debug] POST   /api/nginx/file           --> main.saveNginxFile (5 handlers)
[GIN-debug] POST   /api/nginx/create-site    --> main.createSite (5 handlers)
[GIN-debug] POST   /api/cloudflare/add-record --> main.addDNSRecord (5 handlers)
[GIN-debug] GET    /api/cloudflare/records   --> main.listDNSRecords (5 handlers)
[GIN-debug] PUT    /api/cloudflare/record/:id --> main.updateDNSRecord (5 handlers)
[GIN-debug] DELETE /api/cloudflare/record/:id --> main.deleteDNSRecord (5 handlers)
[GIN-debug] GET    /api/firewall             --> main.getFirewallStatus (5 handlers)
[GIN-debug] POST   /api/firewall/add         --> main.addFirewallRule (5 handlers)
[GIN-debug] POST   /api/firewall/delete      --> main.deleteFirewallRule (5 handlers)
[GIN-debug] GET    /api/terminal             --> main.terminalHandler (5 handlers)
[GIN-debug] [WARNING] You trusted all proxies, this is NOT safe. We recommend you to set a value.
Please check https://github.com/gin-gonic/gin/blob/master/docs/doc.md#dont-trust-all-proxies for details.
[GIN-debug] Listening and serving HTTP on :8010
[GIN] 2025/12/04 - 20:23:08 | 200 |    17.00826ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:08 | 200 |  118.777915ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:11 | 200 |     841.782µs |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:11 | 200 |   12.708841ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:11 | 200 |  118.748104ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:13 | 200 |     909.772µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:13 | 200 |   14.147384ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:13 | 200 |  119.164803ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:15 | 200 |     974.722µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:15 | 200 |   15.307817ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:15 | 200 |   119.38927ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:17 | 200 |    1.022091ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:17 | 200 |    12.39768ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:17 | 200 |  132.026483ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:19 | 200 |    1.317732ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:19 | 200 |   12.426031ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:19 | 200 |  119.971305ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:21 | 200 |      823.28µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:21 | 200 |   13.471324ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:21 | 200 |  119.876841ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:23 | 200 |     889.541µs |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:23 | 200 |   11.864401ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:23 | 200 |  120.991498ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:25 | 200 |     878.913µs |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:25 | 200 |   13.149434ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:25 | 200 |  127.528678ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:27 | 200 |    1.096522ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:27 | 200 |   15.137225ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:27 | 200 |  127.685798ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:29 | 200 |     993.923µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:29 | 200 |   14.760876ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:29 | 200 |  133.523607ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:31 | 200 |     998.193µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:31 | 200 |   13.923115ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:31 | 200 |  126.387088ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:33 | 200 |    1.135902ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:33 | 200 |   15.057516ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:33 | 200 |  126.826988ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:35 | 200 |     986.471µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:35 | 200 |   13.246993ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:35 | 200 |  127.293413ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:37 | 200 |    1.233942ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:37 | 200 |   13.029622ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:37 | 200 |  118.809782ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:39 | 200 |     986.382µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:39 | 200 |   14.142865ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:39 | 200 |  119.465252ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:41 | 200 |     917.842µs |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:41 | 200 |   12.691183ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:41 | 200 |  127.414988ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:43 | 200 |     832.092µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:43 | 200 |   14.267384ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:43 | 200 |  126.423137ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:45 | 200 |     959.002µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:45 | 200 |   13.198913ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:45 | 200 |  120.548126ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:47 | 200 |    1.052282ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:47 | 200 |   14.100154ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:47 | 200 |  126.202174ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:49 | 200 |     921.262µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:49 | 200 |   13.338354ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:49 | 200 |  120.894015ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:51 | 200 |    1.026442ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:51 | 200 |   16.262868ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:51 | 200 |  131.033741ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:53 | 200 |    1.004221ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:53 | 200 |   14.024283ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:53 | 200 |  133.477399ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:55 | 200 |     959.661µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:55 | 200 |   11.862601ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:55 | 200 |  125.763124ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:57 | 200 |     772.982µs |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:57 | 200 |   12.117491ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:57 | 200 |  118.779693ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:23:59 | 200 |     854.541µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:23:59 | 200 |   13.226074ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:23:59 | 200 |  128.136781ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:01 | 200 |    1.104251ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:01 | 200 |   25.754584ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:01 | 200 |  129.995084ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:03 | 200 |    1.054683ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:03 | 200 |   14.978095ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:03 | 200 |  120.120163ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:05 | 200 |     900.731µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:05 | 200 |   13.257361ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:05 | 200 |  121.460286ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:07 | 200 |     995.151µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:07 | 200 |   13.023543ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:07 | 200 |  119.902297ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:09 | 200 |    1.042991ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:09 | 200 |   12.090782ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:09 | 200 |  119.193615ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:11 | 200 |     980.781µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:11 | 200 |    12.18967ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:11 | 200 |  131.945657ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:13 | 200 |    1.232452ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:13 | 200 |   13.243733ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:13 | 200 |  127.236027ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:15 | 200 |    1.028432ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:15 | 200 |   12.430082ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:15 | 200 |   124.17322ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:17 | 200 |    1.096812ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:17 | 200 |   13.131323ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:17 | 200 |  131.632214ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:19 | 200 |    1.009202ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:19 | 200 |   13.240563ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:19 | 200 |  120.282387ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:21 | 200 |    1.111502ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:21 | 200 |   13.711623ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:21 | 200 |  121.473315ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:24 | 200 |     933.382µs |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:24 | 200 |   13.509344ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:24 | 200 |  122.034659ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:25 | 200 |     979.311µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:25 | 200 |   14.292654ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:25 | 200 |   127.59801ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:27 | 200 |    1.025432ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:27 | 200 |   12.700131ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:27 | 200 |  131.817535ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:31 | 200 |    1.763643ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:31 | 200 |   13.831223ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:31 | 200 |    1.021242ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:31 | 200 |   13.329683ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:31 | 200 |  132.753316ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:32 | 200 |  127.190959ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:33 | 200 |    1.080232ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:33 | 200 |   13.704593ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:33 | 200 |  364.426084ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:35 | 200 |     787.301µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:35 | 200 |   13.090042ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:35 | 200 |  118.077247ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:37 | 200 |    1.258902ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:37 | 200 |   14.326325ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:37 | 200 |  126.853492ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:39 | 200 |    1.037153ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:39 | 200 |   14.483674ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:39 | 200 |  125.966266ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:41 | 200 |    1.039711ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:41 | 200 |   14.244624ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:41 | 200 |  127.546307ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:43 | 200 |     894.092µs |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:43 | 200 |   14.041794ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:43 | 200 |  126.883104ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:45 | 200 |     965.022µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:45 | 200 |   14.623225ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:45 | 200 |  124.162251ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:47 | 200 |     851.191µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:47 | 200 |   15.261025ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:47 | 200 |  120.073797ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:49 | 200 |     900.171µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:49 | 200 |   13.740824ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:49 | 200 |  125.322083ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:51 | 200 |    1.097342ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:51 | 200 |   12.650112ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:51 | 200 |  127.286667ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:53 | 200 |    1.122563ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:53 | 200 |   14.061355ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:53 | 200 |  132.563649ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:55 | 200 |    1.210962ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:55 | 200 |   13.875555ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:55 | 200 |  124.161275ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:57 | 200 |     988.462µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:57 | 200 |   12.997113ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:57 | 200 |  126.728957ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:24:59 | 200 |     869.391µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:24:59 | 200 |   14.019523ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:24:59 | 200 |  120.028817ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:25:01 | 200 |     973.212µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:25:01 | 200 |   15.699487ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:25:01 | 200 |  128.387419ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:25:08 | 200 |    1.038403ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:25:08 | 200 |   12.814401ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:25:08 | 200 |  122.662029ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:25:41 | 200 |     867.802µs |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:25:41 | 200 |   13.367202ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:25:41 | 200 |  128.398439ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:26:28 | 200 |    1.069972ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:26:28 | 200 |   13.616923ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:26:28 | 200 |  124.069058ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:26:30 | 401 |      51.089µs |    181.77.29.38 | GET      "/api/cloudflare/records"
[GIN] 2025/12/04 - 20:26:30 | 200 |    1.009542ms |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:26:30 | 200 |   12.455292ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:26:30 | 200 |  119.062743ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 20:26:32 | 200 |    1.119292ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:26:32 | 200 |   14.883806ms |    181.77.29.38 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:26:32 | 200 |  120.697106ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:26:34 | 401 |      69.731µs |    181.77.29.38 | GET      "/api/cloudflare/records"
[GIN] 2025/12/04 - 20:26:34 | 200 |    1.083102ms |   181.77.33.244 | GET      "/api/system"
[GIN] 2025/12/04 - 20:26:34 | 200 |   13.635204ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:26:34 | 200 |  127.309476ms |    181.77.29.38 | GET      "/api/network"
[GIN] 2025/12/04 - 20:26:36 | 200 |     808.362µs |    181.77.29.38 | GET      "/api/system"
[GIN] 2025/12/04 - 20:26:36 | 200 |   12.290223ms |   181.77.33.244 | GET      "/api/processes"
[GIN] 2025/12/04 - 20:26:36 | 200 |  131.411253ms |   181.77.33.244 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:04 | 200 |   13.578966ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:04 | 200 |   91.212012ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:04 | 200 |  189.929654ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:06 | 200 |    1.225313ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:06 | 200 |   17.147073ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:06 | 200 |  122.326523ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:07 | 200 |    1.278252ms |    191.5.155.80 | GET      "/api/nginx/files"
[GIN] 2025/12/04 - 21:48:08 | 200 |    1.155701ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:08 | 200 |   17.128664ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:08 | 200 |  122.255383ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:08 | 401 |     783.091µs |    191.5.155.80 | GET      "/api/cloudflare/records"
[GIN] 2025/12/04 - 21:48:09 | 200 |      136.05µs |    191.5.155.80 | GET      "/api/nginx/files"
[GIN] 2025/12/04 - 21:48:10 | 200 |    1.395253ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:10 | 200 |   15.377489ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:10 | 200 |   121.20019ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:12 | 200 |    1.282733ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:12 | 200 |   14.397768ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:12 | 200 |  120.683659ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:14 | 200 |    1.488072ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:14 | 200 |   15.340859ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:14 | 200 |  118.757825ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:16 | 200 |    2.085654ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:16 | 200 |   15.514978ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:16 | 200 |  121.421597ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:18 | 200 |    1.152113ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:18 | 200 |   17.897354ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:18 | 200 |  118.812204ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:20 | 200 |    2.567644ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:20 | 200 |   17.784315ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:20 | 200 |  119.554847ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:22 | 200 |    1.873663ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:22 | 200 |   14.690569ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:22 | 200 |   124.74084ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:24 | 200 |    2.117434ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:24 | 200 |   16.034649ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:24 | 200 |  119.616934ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:26 | 200 |    1.387803ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:26 | 200 |    16.17276ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:26 | 200 |  119.488148ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:28 | 200 |    2.194004ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:28 | 200 |       5.514ms |    191.5.155.80 | POST     "/api/processes/kill"
[GIN] 2025/12/04 - 21:48:28 | 200 |   15.590698ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:28 | 200 |  119.755535ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:29 | 200 |    1.078032ms |    191.5.155.80 | GET      "/api/system"
[GIN] 2025/12/04 - 21:48:29 | 200 |   12.894085ms |    191.5.155.80 | GET      "/api/processes"
[GIN] 2025/12/04 - 21:48:29 | 200 |  120.370555ms |    191.5.155.80 | GET      "/api/network"
[GIN] 2025/12/04 - 21:48:30 | 200 |    1.009953ms |    191.5.155.80 | GET      "/api/system"
